,0,1,2
97,0.0047250306,0.9948415,0.00043337786
98,0.9869863,0.01144861,0.0015651756
99,0.97868377,0.01888702,0.0024292194
100,0.0077680666,0.9914409,0.000791149
101,0.8750565,0.11764635,0.007297119
102,0.81831443,0.1769062,0.004779453
103,0.9465437,0.040790223,0.012666127
104,0.9752626,0.01581477,0.008922644
105,0.89680386,0.09834471,0.004851467
106,0.07257944,0.6050477,0.3223728
107,0.8453378,0.15293394,0.0017281619
108,0.0058401106,0.99321866,0.00094115536
109,0.015960068,0.6038407,0.38019925
110,0.98087955,0.01795995,0.0011604168
111,0.012020525,0.6862988,0.30168077
112,0.93184584,0.059736744,0.008417492
113,0.8594066,0.114295654,0.026297785
114,0.93861747,0.05564136,0.0057411026
115,0.99312043,0.003912991,0.0029666102
116,0.96048814,0.03484053,0.004671309
117,0.7238934,0.26996815,0.0061384514
118,0.9725915,0.025783382,0.001625098
119,0.987823,0.011907319,0.00026971288
120,0.021544002,0.9777256,0.0007303575
121,0.9649104,0.03242394,0.0026656117
122,0.9859344,0.013752659,0.00031295186
123,0.97019744,0.026265927,0.0035366626
124,0.7907392,0.20622806,0.0030327602
125,0.003452418,0.96667945,0.029868139
126,0.43664572,0.52896744,0.03438685
127,0.9575051,0.029258782,0.013236098
128,0.98622364,0.013131386,0.00064492575
129,0.9658059,0.026570797,0.0076233544
130,0.98893374,0.010240593,0.0008256872
131,0.20697594,0.6502676,0.14275649
132,0.026934301,0.9667994,0.006266387
133,0.9840168,0.01507823,0.00090500666
134,0.7831395,0.18722266,0.029637858
135,0.0047323275,0.85804296,0.13722476
136,0.98424673,0.0152279185,0.0005253906
137,0.005301036,0.58673596,0.40796304
138,0.97660446,0.013899125,0.009496398
139,0.9773611,0.01670395,0.0059350017
140,0.9271154,0.07183984,0.0010447854
141,0.02613039,0.9692555,0.0046140975
142,0.05212834,0.94697535,0.0008963395
143,0.008333996,0.9626734,0.02899252
144,0.97730637,0.020498645,0.0021950416
145,0.007855507,0.9915776,0.0005668389
146,0.07943231,0.8414922,0.0790755
147,0.023142554,0.5446068,0.43225062
148,0.8742402,0.12218024,0.0035795881
149,0.9058017,0.09304972,0.0011485962
150,0.82837474,0.14458534,0.027039936
151,0.95123315,0.03147167,0.017295105
152,0.020549582,0.97819245,0.0012579034
153,0.27943975,0.62927514,0.091285095
154,0.99039114,0.009372431,0.00023639612
155,0.9918101,0.0039047003,0.004285258
156,0.7507048,0.24722302,0.002072238
157,0.98931634,0.008663532,0.002020144
158,0.9956416,0.003306618,0.0010518387
159,0.015036894,0.9810313,0.0039318283
160,0.042180087,0.6426605,0.31515935
161,0.94283885,0.043753874,0.013407221
162,0.8803289,0.11780712,0.0018640852
163,0.88769317,0.10879437,0.0035124826
164,0.92496455,0.07238947,0.0026459787
165,0.006282689,0.9925187,0.0011985765
166,0.3276246,0.56654733,0.10582806
167,0.010621464,0.98210025,0.007278341
168,0.95063794,0.048391335,0.00097070367
169,0.9382312,0.05990499,0.0018637797
170,0.9648156,0.03195367,0.0032307256
171,0.8582914,0.031991933,0.1097167
172,0.9613664,0.034803104,0.0038304431
173,0.020365749,0.9076304,0.07200389
174,0.9502045,0.047216438,0.0025790692
175,0.98109627,0.018233877,0.0006698755
176,0.8312828,0.14544268,0.023274608
177,0.014294423,0.9667703,0.018935256
178,0.022716176,0.96640205,0.010881858
179,0.056161243,0.94124436,0.0025944775
180,0.9745761,0.024866419,0.00055747264
181,0.0561124,0.9376307,0.006256894
182,0.9849901,0.012448433,0.0025614535
183,0.930967,0.033114754,0.035918225
184,0.9705765,0.028529983,0.0008934735
185,0.011413652,0.95120823,0.037378117
186,0.006042536,0.9932351,0.00072228914
187,0.9347023,0.06070859,0.0045891274
188,0.9748757,0.021919753,0.0032045906
189,0.7499739,0.23624615,0.0137798935
190,0.9871814,0.009643046,0.0031754829
191,0.9819795,0.010796212,0.0072243125
192,0.97780836,0.01960485,0.0025868271
193,0.053180605,0.9433836,0.0034358266
194,0.9675149,0.031145792,0.0013393376
195,0.8174393,0.17315659,0.009404015
196,0.88207555,0.11347264,0.0044518528
197,0.80275524,0.16972288,0.02752193
198,0.8478806,0.1415158,0.010603574
199,0.0044308067,0.1013909,0.89417833
200,0.98239565,0.010648617,0.006955724
201,0.98810077,0.0093388865,0.0025603343
202,0.9715886,0.025647776,0.002763635
203,0.9890876,0.0106099155,0.00030252663
204,0.9671451,0.018690763,0.01416416
205,0.9626499,0.03608871,0.0012615148
206,0.97688556,0.019022124,0.004092253
207,0.921047,0.02916517,0.04978787
208,0.9846407,0.014326972,0.0010323256
209,0.97317904,0.022907432,0.003913575
210,0.99431854,0.0042013717,0.0014800823
211,0.8067467,0.18658113,0.00667217
212,0.007047735,0.9901735,0.0027787578
213,0.015755918,0.4207565,0.5634876
214,0.008603293,0.9908011,0.0005956221
215,0.03721331,0.9274272,0.035359498
216,0.85783446,0.13963723,0.0025282882
217,0.054708496,0.7525108,0.1927807
218,0.027423935,0.96914446,0.0034315703
219,0.9455975,0.050061397,0.004341033
220,0.006648194,0.9542576,0.03909415
221,0.82774645,0.16898127,0.0032723374
222,0.006589764,0.7071535,0.28625673
223,0.0042587444,0.9952313,0.00050990435
224,0.04367935,0.93062997,0.025690675
225,0.9654693,0.033334814,0.0011958271
226,0.0077572134,0.9919244,0.0003183718
227,0.12242851,0.87044,0.007131562
228,0.97365665,0.024002757,0.00234055
229,0.8825064,0.11570886,0.0017847498
230,0.98810047,0.009116242,0.002783302
231,0.9667365,0.026752375,0.0065112016
232,0.85736525,0.1128348,0.029800063
233,0.040087152,0.8579485,0.10196446
234,0.017102106,0.9816673,0.001230627
235,0.9867816,0.011622488,0.0015959842
236,0.6304144,0.35865152,0.01093404
237,0.7157924,0.24482444,0.039383177
238,0.96262217,0.030754816,0.0066230437
239,0.9502779,0.04157943,0.008142661
240,0.96339405,0.022479033,0.014126973
241,0.035094284,0.9637242,0.0011815412
242,0.007486374,0.99155563,0.00095805083
243,0.78789157,0.20730487,0.0048035337
244,0.97218204,0.026033102,0.001784795
245,0.2818765,0.66628116,0.05184236
246,0.9911283,0.0072515085,0.0016201835
247,0.9797674,0.019962348,0.00027029542
248,0.007834065,0.5119257,0.48024017
249,0.10744127,0.8590719,0.033486854
250,0.04578913,0.9429968,0.011214069
251,0.02207754,0.95403385,0.02388866
252,0.004826865,0.994635,0.0005381636
253,0.9496659,0.048799418,0.0015347186
254,0.9905013,0.0076686395,0.0018300937
255,0.76678276,0.18268049,0.050536793
256,0.9820965,0.015723426,0.002180097
257,0.9027326,0.09130432,0.005963063
258,0.991218,0.007686079,0.0010959624
259,0.8384248,0.15669733,0.0048778355
260,0.0057780948,0.9710853,0.023136556
261,0.048889007,0.9492426,0.0018683731
262,0.98210126,0.017446402,0.00045229902
263,0.85657847,0.140662,0.0027595581
264,0.037477866,0.8809761,0.081546076
265,0.145143,0.8172374,0.037619576
266,0.007645105,0.48219115,0.5101637
267,0.14139894,0.8574487,0.0011523934
268,0.006743987,0.99267894,0.0005771288
269,0.98673075,0.012778304,0.0004909808
270,0.4085471,0.57895076,0.012502143
271,0.92941153,0.06958778,0.0010007002
272,0.97741497,0.014173643,0.008411398
273,0.9887548,0.008719113,0.0025260183
274,0.96794,0.022572508,0.009487489
275,0.9597964,0.017349996,0.022853669
276,0.00829769,0.9910793,0.00062304427
277,0.9888828,0.0075412397,0.003575957
278,0.94700366,0.021743992,0.03125239
279,0.93876445,0.057726726,0.0035088216
280,0.95438874,0.04031486,0.0052963886
281,0.016312353,0.9629655,0.020722162
282,0.9432061,0.052611403,0.0041826246
283,0.9760539,0.022945926,0.0010002747
284,0.8704947,0.1130701,0.016435105
285,0.9228332,0.06464978,0.012517072
286,0.4912312,0.49715674,0.011612074
287,0.95426357,0.040503167,0.005233217
288,0.015573472,0.98346746,0.00095907296
289,0.008798375,0.99035937,0.00084228825
290,0.009715842,0.98957574,0.0007084899
291,0.007102149,0.99243855,0.0004593024
292,0.9897921,0.007334971,0.0028729397
293,0.005115156,0.9683559,0.026528915
294,0.022271357,0.9696642,0.008064448
295,0.02502114,0.96737695,0.007601982
296,0.9195836,0.073619924,0.0067965006
297,0.98581505,0.01113174,0.003053282
298,0.10932732,0.85899377,0.031678926
299,0.007986465,0.8621052,0.12990841
300,0.035458248,0.963845,0.0006967692
301,0.07990917,0.8784669,0.041623954
302,0.011010082,0.9877716,0.0012183029
303,0.0058142804,0.89454794,0.099637866
304,0.18701525,0.68776476,0.12522
305,0.9539279,0.044325933,0.0017461871
306,0.54418087,0.35329998,0.10251909
307,0.9214989,0.0773181,0.0011829437
308,0.0118918745,0.86151505,0.12659307
309,0.14221215,0.8499333,0.00785449
310,0.9535378,0.04551061,0.0009515394
311,0.94099736,0.05606146,0.0029411842
312,0.9816953,0.017073367,0.0012312714
313,0.015420953,0.9840971,0.0004819705
314,0.9217229,0.0763409,0.0019362414
315,0.9738324,0.024853185,0.0013143353
316,0.0041589784,0.10637094,0.8894701
317,0.5615524,0.4258306,0.012617001
318,0.99020505,0.008503831,0.0012911076
319,0.9779432,0.020015975,0.0020408672
320,0.93838257,0.058273904,0.003343502
321,0.9375086,0.04889307,0.013598356
322,0.8683766,0.105362356,0.026261043
323,0.0038419403,0.9955651,0.00059299776
324,0.008375086,0.3708467,0.6207782
325,0.8106563,0.18085124,0.008492467
326,0.98394954,0.015194198,0.00085631444
327,0.4169817,0.4471721,0.1358462
328,0.95723355,0.038875304,0.003891106
329,0.006388762,0.45973086,0.53388035
330,0.0084019825,0.9909099,0.0006880647
331,0.97954667,0.013472325,0.0069810534
332,0.07730852,0.87700737,0.045684133
333,0.84474206,0.14740717,0.007850749
334,0.0035788259,0.9144928,0.0819284
335,0.004013732,0.72851634,0.26746988
336,0.93709797,0.033555873,0.02934612
337,0.9773133,0.017029036,0.005657643
338,0.0038058537,0.95501804,0.041176118
339,0.97806895,0.01945896,0.0024720477
340,0.9718877,0.024185592,0.003926654
341,0.9752606,0.01862271,0.006116798
342,0.987931,0.0070400676,0.0050289673
343,0.97891104,0.015403438,0.005685515
344,0.9731356,0.021059047,0.00580536
345,0.95466876,0.039337885,0.005993372
346,0.73445386,0.2611326,0.0044135777
347,0.9831022,0.014759529,0.002138297
348,0.9907333,0.008880436,0.00038620346
349,0.9388761,0.05851402,0.0026098334
350,0.7823198,0.21320914,0.0044710645
351,0.98854226,0.0072795013,0.0041782567
352,0.014250714,0.98511195,0.00063737284
353,0.9878349,0.011549914,0.0006151841
354,0.036983877,0.5173459,0.44567022
355,0.8346443,0.1560469,0.009308838
356,0.41158035,0.58407336,0.004346264
357,0.050942525,0.90479594,0.044261485
358,0.0046931654,0.9429751,0.052331787
359,0.006153327,0.5677897,0.42605698
360,0.9872006,0.012037089,0.00076232373
361,0.9904039,0.007099757,0.002496393
362,0.014701875,0.98222077,0.0030773487
363,0.8946923,0.08719949,0.018108236
364,0.8897319,0.038379773,0.07188834
365,0.9383422,0.06038996,0.0012678105
366,0.8418628,0.12734306,0.03079421
367,0.014311453,0.984254,0.0014346635
368,0.96513206,0.03409928,0.0007686798
369,0.9125792,0.06872888,0.018691953
370,0.0038104225,0.082428575,0.91376096
371,0.92964745,0.06835308,0.0019994648
372,0.063524365,0.7605696,0.17590602
373,0.9867537,0.008537985,0.0047083395
374,0.9664687,0.030639712,0.0028915163
375,0.9421728,0.057144094,0.00068307575
376,0.8890176,0.10519946,0.005782924
377,0.99382865,0.0044848835,0.0016863995
378,0.0186214,0.95758444,0.023794264
379,0.8716511,0.12658978,0.0017590502
380,0.92097104,0.061555713,0.017473299
381,0.9804133,0.018425182,0.0011614901
382,0.8749577,0.11721088,0.007831313
383,0.007416375,0.99033,0.0022535985
384,0.00918233,0.8565672,0.13425045
385,0.9426424,0.055945095,0.0014124829
386,0.06439729,0.8474412,0.08816157
387,0.84265184,0.15630086,0.0010473387
388,0.9800535,0.019288251,0.00065825996
389,0.94018584,0.05899369,0.0008204446
390,0.9589074,0.03907004,0.0020225667
391,0.9941285,0.0038255602,0.0020459315
392,0.92867076,0.05438485,0.016944416
393,0.8586645,0.12746204,0.01387343
394,0.97952664,0.018156154,0.0023172337
395,0.009859745,0.98925275,0.0008875068
396,0.9645779,0.03507671,0.00034541826
397,0.9345752,0.053070925,0.012353927
398,0.89779854,0.10080989,0.0013915633
399,0.89099777,0.09437161,0.014630597
400,0.9172038,0.08142382,0.0013723953
401,0.96136755,0.03437097,0.004261473
402,0.9765518,0.02241734,0.0010308854
403,0.008799976,0.12678158,0.86441845
404,0.97351503,0.023863617,0.002621304
405,0.013445456,0.9820603,0.004494146
406,0.90901077,0.08826823,0.0027210852
407,0.9653448,0.030952401,0.0037027942
408,0.97316,0.026039058,0.00080093765
409,0.0076678735,0.50500596,0.48732623
410,0.52495337,0.10397817,0.37106848
411,0.02342855,0.56830966,0.40826175
412,0.95805496,0.04083545,0.0011096197
413,0.0026762995,0.9834534,0.013870259
414,0.8628297,0.13123223,0.0059380466
415,0.9186083,0.07814479,0.0032468676
416,0.036234763,0.9581113,0.005653984
417,0.9711923,0.027752193,0.0010555089
418,0.97863555,0.019719254,0.0016452854
419,0.98024404,0.012205228,0.0075506456
420,0.9112161,0.08577234,0.0030115894
421,0.6885221,0.30608338,0.005394486
422,0.9797083,0.019917546,0.00037410148
423,0.005273036,0.99432385,0.0004031585
424,0.015470325,0.4847988,0.49973089
425,0.007513633,0.9919279,0.0005583974
426,0.984483,0.010097258,0.005419792
427,0.894027,0.10286991,0.0031030853
428,0.5912483,0.40267158,0.006080159
429,0.9429908,0.054680806,0.0023283819
430,0.98244977,0.016886214,0.0006639045
431,0.004490706,0.96294475,0.032564417
432,0.96821165,0.030596443,0.0011918955
433,0.95442694,0.0259282,0.019644922
434,0.038641486,0.9473039,0.014054675
435,0.96152604,0.025069375,0.013404537
436,0.99190116,0.005764714,0.0023341216
437,0.051524952,0.93406034,0.014414722
438,0.96774375,0.0312701,0.0009860841
439,0.9493378,0.04943391,0.0012282879
440,0.98303735,0.016364453,0.000598214
441,0.20856896,0.72007006,0.071360916
442,0.02453525,0.961061,0.014403755
443,0.99337125,0.0050970567,0.001531738
444,0.840464,0.15442622,0.0051097055
445,0.966116,0.028029386,0.0058545927
446,0.09218928,0.87919044,0.028620325
447,0.98352087,0.012931377,0.0035477732
448,0.8105254,0.18616527,0.0033092594
449,0.96612334,0.020912379,0.012964306
450,0.9008644,0.0933368,0.0057988157
451,0.006508478,0.9930104,0.00048114563
452,0.09924516,0.2778863,0.62286854
453,0.1898546,0.78629065,0.023854762
454,0.0036778823,0.9959344,0.00038772577
455,0.0077453377,0.9878252,0.0044293692
456,0.7120607,0.28225642,0.0056829797
457,0.03190328,0.9472116,0.020885076
458,0.009020549,0.8961784,0.09480102
459,0.7399079,0.21633035,0.043761697
460,0.012137432,0.9870535,0.00080904056
461,0.52763236,0.4602542,0.012113456
462,0.90357536,0.09006732,0.006357328
463,0.089019686,0.88298315,0.027997203
464,0.8437476,0.15167873,0.004573677
465,0.9336418,0.06313182,0.0032263205
466,0.0114512,0.97441584,0.014132978
467,0.0043842983,0.2945847,0.7010311
468,0.00923152,0.9882894,0.0024790354
469,0.9611233,0.03286664,0.0060100956
470,0.9872914,0.012423536,0.00028508762
471,0.0054418473,0.99359274,0.0009654156
472,0.936119,0.036812328,0.027068652
473,0.8179637,0.14740823,0.034628034
474,0.009117549,0.9685136,0.022368934
475,0.012999866,0.9364014,0.050598748
476,0.9401134,0.05787283,0.0020137513
477,0.85867214,0.12920025,0.012127684
478,0.96113366,0.037554383,0.0013120436
479,0.03810634,0.9565805,0.0053130747
480,0.9577756,0.04081786,0.0014065374
481,0.9286283,0.06956462,0.0018070217
482,0.9845704,0.0076459683,0.007783657
483,0.99207914,0.0070892293,0.00083159644
484,0.98334265,0.007919369,0.008737987
485,0.9741467,0.022075338,0.0037779422
486,0.005529144,0.17472164,0.81974924
487,0.47535783,0.22781372,0.2968285
488,0.01882481,0.97900367,0.0021714815
489,0.012844447,0.98429906,0.0028564723
490,0.14415604,0.84784675,0.007997201
491,0.9309933,0.06637354,0.002633213
492,0.99275386,0.0070162853,0.00022988231
493,0.006214897,0.40830213,0.58548295
494,0.8456265,0.1473966,0.0069769565
495,0.005484854,0.9093768,0.08513832
496,0.95472705,0.03163402,0.013638924
497,0.9708016,0.027857084,0.0013412337
498,0.96955,0.029733954,0.0007161032
499,0.9695929,0.02924857,0.0011584662
500,0.98168707,0.017106978,0.0012058917
501,0.8480823,0.14799726,0.0039204434
502,0.96467626,0.03238864,0.0029351534
503,0.010882379,0.89285016,0.09626749
504,0.023324192,0.9478085,0.028867308
505,0.94189364,0.056400813,0.0017056749
506,0.033122625,0.109011546,0.85786587
507,0.0053385347,0.95728815,0.03737332
508,0.984306,0.014046522,0.0016474728
509,0.9743093,0.021859884,0.003830769
510,0.96568537,0.033526413,0.00078834535
511,0.009065514,0.97248524,0.01844926
512,0.91040194,0.068535306,0.02106273
513,0.831111,0.08033414,0.088554874
514,0.9048673,0.09434463,0.00078809186
515,0.8786062,0.11500965,0.0063840756
516,0.003248219,0.9849591,0.0117926
517,0.5590012,0.43731624,0.0036825147
518,0.028637491,0.970646,0.0007164652
519,0.008855735,0.96973616,0.021408182
520,0.017673444,0.978139,0.0041876123
521,0.9079282,0.09035804,0.0017137163
522,0.9598452,0.034624975,0.0055298614
523,0.9312225,0.06633687,0.002440706
524,0.9754917,0.01732012,0.0071881716
525,0.87651,0.1163813,0.0071086464
526,0.011022426,0.6959046,0.293073
527,0.90160334,0.09732306,0.0010735393
528,0.0035515912,0.9887686,0.0076797814
529,0.38374722,0.61293334,0.0033194467
530,0.9692327,0.030362643,0.0004045911
531,0.9874239,0.011458509,0.0011176621
532,0.07538605,0.91625416,0.008359855
533,0.90425825,0.07697232,0.018769432
534,0.008388924,0.5195755,0.4720356
535,0.87089753,0.124175474,0.004927083
536,0.99610555,0.0037610093,0.00013341148
537,0.009625779,0.7008198,0.28955454
538,0.92903215,0.069293596,0.0016742672
539,0.94828236,0.045328572,0.0063891136
540,0.017377844,0.8173304,0.16529173
541,0.8270533,0.16847178,0.004474921
542,0.68551195,0.2739835,0.040504582
543,0.9367185,0.05400727,0.009274223
544,0.99156576,0.0067999316,0.0016343144
545,0.008074844,0.62849265,0.36343253
546,0.8943629,0.0394447,0.06619241
547,0.007621059,0.9822545,0.010124415
548,0.8783972,0.11600606,0.0055966643
549,0.9659914,0.030967405,0.0030411838
550,0.010141738,0.98942804,0.0004301502
551,0.9883275,0.010153814,0.0015187216
552,0.041085638,0.95390916,0.005005297
553,0.0035259891,0.9931227,0.0033513075
554,0.9711431,0.023071283,0.005785505
555,0.9648377,0.03195044,0.0032119364
556,0.9736563,0.02250944,0.0038342918
557,0.98969686,0.009390846,0.00091231096
558,0.9314715,0.06547057,0.003057897
559,0.010742578,0.58749497,0.40176255
560,0.86360633,0.13439126,0.0020023743
561,0.015284947,0.28066716,0.7040479
562,0.9772979,0.02214759,0.0005544754
563,0.98595786,0.010833804,0.0032083772
564,0.9897033,0.007860836,0.0024358393
565,0.9739175,0.017861687,0.008220809
566,0.86730194,0.12638839,0.006309745
567,0.0046267486,0.994876,0.000497251
568,0.007709874,0.9526545,0.039635655
569,0.9252799,0.07211761,0.002602467
570,0.9835408,0.01428163,0.0021776373
571,0.0046292143,0.56660485,0.42876595
572,0.88529587,0.110586286,0.0041179415
573,0.004539623,0.839206,0.15625438
574,0.9797245,0.01708128,0.0031941375
575,0.9854444,0.013696631,0.0008589107
576,0.982182,0.016014587,0.0018034376
577,0.84503925,0.11925219,0.03570856
578,0.97144467,0.028099954,0.00045542838
579,0.130288,0.6935365,0.17617545
580,0.9804112,0.016373413,0.0032153986
581,0.9209265,0.07653224,0.002541291
582,0.032349415,0.95934665,0.008303865
583,0.97939813,0.019666443,0.00093544286
584,0.95792425,0.039822344,0.0022533853
585,0.9367266,0.05949492,0.0037784413
586,0.9822861,0.01699771,0.0007162513
587,0.99149764,0.0066783633,0.0018240028
588,0.37260455,0.5766838,0.05071162
589,0.0099328235,0.9257419,0.06432527
590,0.4421223,0.55391574,0.0039619827
591,0.9298946,0.06797684,0.0021285843
592,0.006401707,0.9862744,0.007323835
593,0.69027317,0.29536808,0.014358806
594,0.9925804,0.0064570922,0.00096245157
595,0.9708146,0.028157726,0.0010276283
596,0.973691,0.024973907,0.0013350914
597,0.87566733,0.1137497,0.01058303
598,0.982134,0.017176673,0.00068930077
599,0.98336893,0.008080192,0.008550905
600,0.93295276,0.043792322,0.023254953
601,0.9883326,0.009460755,0.002206627
602,0.03543435,0.9638361,0.0007295033
603,0.3833439,0.57450044,0.042155672
604,0.017030362,0.94402957,0.038940076
605,0.9161769,0.074345246,0.009477788
606,0.46580398,0.51647633,0.017719729
607,0.9231421,0.06196783,0.014890097
608,0.0034366127,0.99616057,0.00040280528
609,0.030170992,0.19103172,0.7787973
610,0.9612921,0.030061558,0.008646337
611,0.9706149,0.027308777,0.0020763164
612,0.0055091036,0.9940554,0.00043550142
613,0.98470116,0.014814387,0.00048443768
614,0.009371106,0.9630748,0.027554112
615,0.97488415,0.024822421,0.00029344778
616,0.036857285,0.9559487,0.0071940366
617,0.9022822,0.084063485,0.013654377
618,0.97062933,0.027869323,0.0015013708
619,0.005010292,0.94701755,0.04797218
620,0.9785712,0.01523713,0.006191777
621,0.9756816,0.02056181,0.0037566414
622,0.9591061,0.03890533,0.0019886068
623,0.9522433,0.04055486,0.007201766
624,0.9871011,0.01259185,0.0003071597
625,0.9676078,0.028202899,0.004189277
626,0.008590734,0.736211,0.2551983
627,0.96767604,0.022450995,0.009872919
628,0.82585484,0.17174271,0.0024025182
629,0.97702813,0.017859967,0.005111831
630,0.023492936,0.9736022,0.002904864
631,0.8787001,0.11827798,0.003021969
632,0.97804314,0.02099803,0.0009588552
633,0.9941153,0.0039554285,0.0019292262
634,0.9879916,0.009193534,0.002814874
635,0.031476878,0.9075592,0.060963877
636,0.9341501,0.062845334,0.0030045584
637,0.09058863,0.8807811,0.028630268
638,0.98404133,0.013156427,0.0028021769
639,0.9683347,0.030500457,0.0011648004
640,0.70340765,0.29448622,0.0021061657
641,0.96317685,0.032805543,0.0040176064
642,0.95383525,0.040449858,0.005714894
643,0.8261517,0.17032315,0.0035251826
644,0.926024,0.06734486,0.006631131
645,0.9848087,0.013817469,0.0013738226
646,0.9840096,0.010095773,0.0058946395
647,0.96764404,0.024979677,0.0073763262
648,0.97820306,0.019580077,0.0022169186
649,0.9465182,0.05235738,0.0011244484
650,0.98465145,0.010295083,0.005053498
651,0.9845916,0.015069863,0.0003384905
652,0.5719247,0.4220661,0.0060092825
653,0.9872796,0.008971036,0.0037493412
654,0.65391785,0.3387516,0.0073305992
655,0.9535552,0.030043531,0.016401194
656,0.94908947,0.036137763,0.014772807
657,0.006503849,0.30541793,0.6880782
658,0.09613748,0.8825449,0.021317663
659,0.8413929,0.15372825,0.0048788777
660,0.9298406,0.06764412,0.0025152597
661,0.017451009,0.9780756,0.004473334
662,0.980142,0.01853847,0.0013195437
663,0.9608332,0.019824516,0.019342307
664,0.8798797,0.118542895,0.001577413
665,0.8802094,0.11748797,0.002302662
666,0.21728304,0.77345884,0.009258177
667,0.085047185,0.85659206,0.05836072
668,0.004843274,0.99461913,0.0005375339
669,0.9747044,0.020412117,0.004883501
670,0.8640766,0.13355915,0.0023642594
671,0.0043973885,0.94979703,0.04580565
672,0.9340286,0.06397928,0.00199208
673,0.96980035,0.028395027,0.0018046547
674,0.02936188,0.8829582,0.08767989
675,0.97178286,0.025819547,0.0023975526
676,0.96440005,0.033863097,0.0017368996
677,0.022920303,0.9694605,0.0076192003
678,0.84701335,0.14496623,0.008020434
679,0.008294027,0.9891193,0.0025866812
680,0.8406503,0.15470496,0.0046446845
